origin,destination,lng_lat_distance,baidu_map_distance,duration,toll
白银,许昌,921.3611272,1235.5510000000004,53613,496
白银,周口,1008.163354,1349.536,58567,568
白银,驻马店,985.9278436,1317.1229999999996,59713,560
白银,哈尔滨,2135.741996,2641.06,114243,1068
白银,大庆,2055.764478,2596.981,108195,1095
白银,大兴安岭地区,2330.609487,3388.2059999999997,143880,1305
白银,鹤岗,2457.0966670000007,3056.453,131029,1237
白银,黑河,2408.708066,3214.239,131533,1364
白银,鸡西,2439.354088,2938.814000000001,121948,1253
白银,佳木斯,2437.394721,2988.526,127464,1226
白银,牡丹江,2317.643599,2775.885,114915,1180
白银,七台河,2457.961423,2999.958,124680,1279
白银,齐齐哈尔,2024.37504,2742.6220000000008,113949,1149
白银,双鸭山,2496.418657,3068.008,130565,1253
白银,绥化,2195.375353,2724.238,116938,1108
白银,伊春,2376.123859,2937.738,124745,1204
白银,武汉,1150.651044,1458.8220000000001,64593,634
白银,鄂州,1208.0210539999996,1527.635,67490,661
白银,恩施,853.3716641000003,1295.8310000000001,59158,724
白银,黄冈,1204.7033310000004,1527.654,68081,674
白银,黄石,1231.263633,1549.9129999999998,69005,668
白银,荆门,963.4244691,1303.787,59752,572
白银,荆州,1019.319326,1379.741,62716,614
白银,潜江,1054.91735,1434.671,64838,630
白银,神农架林区,801.4549942000001,1202.25,59080,515
白银,十堰,747.0505982999997,1021.127,49170,451
白银,随州,1003.671364,1301.072,59253,566
白银,天门,1057.649773,1415.431,62846,615
白银,仙桃,1102.535522,1481.507,65441,664
白银,咸宁,1198.972724,1535.06,67938,668
白银,襄阳,886.7391894,1178.951,55304,513
白银,孝感,1098.249134,1400.973,62960,605
白银,宜昌,925.0198351,1368.733,63588,657
白银,长沙,1242.237108,1709.9589999999994,78918,805
白银,常德,1091.844663,1575.783,71437,777
白银,郴州,1464.378614,2013.826,89739,862
白银,衡阳,1335.896463,1857.328,81153,873
白银,怀化,1140.621621,1648.5420000000001,74486,950
白银,娄底,1225.677238,1742.259,76964,821
白银,邵阳,1243.545663,1799.864,80702,890
白银,湘潭,1272.365189,1748.4370000000001,79547,823
白银,湘西州,1054.660404,1537.641,69638,883
白银,益阳,1172.014434,1630.4270000000001,72030,772
白银,永州,1327.806203,1897.63,84150,932
白银,岳阳,1156.290593,1557.35,70150,731
白银,张家界,1014.773547,1533.4920000000006,69081,896
白银,株洲,1285.033816,1771.2910000000006,79969,832
白银,南京,1431.323732,1807.612,76098,760
白银,常州,1548.054406,1904.029,81412,807
白银,淮安,1391.106084,1729.787,72107,692
白银,连云港,1374.070223,1744.8110000000001,71806,696
白银,南通,1614.486862,2006.3929999999998,82970,814
白银,苏州,1624.217548,2011.4620000000002,87586,827
白银,宿迁,1314.899539,1653.441,69482,656
白银,泰州,1511.880549,1875.969,80953,715
白银,无锡,1585.262551,1967.369,85698,815
白银,徐州,1206.83527,1550.648,65639,634
白银,盐城,1497.678905,1856.141,76493,730
白银,扬州,1471.9060550000006,1856.838,77037,788
白银,镇江,1483.155919,1844.5729999999999,78557,814
白银,南昌,1402.711359,1804.4489999999998,81802,777
白银,抚州,1491.638149,1909.3270000000002,84942,832
白银,赣州,1569.261026,2105.979,90474,940
白银,吉安,1464.248861,1945.896,84021,868
白银,景德镇,1456.977058,1818.0420000000001,83338,792
白银,九江,1337.476661,1681.015,76822,724
白银,萍乡,1346.774826,1844.2020000000002,81165,896
白银,上饶,1573.865965,2015.424,89760,882
白银,新余,1403.099651,1858.19,80594,831
白银,宜春,1367.4103220000004,1875.888,81821,836
白银,鹰潭,1519.704067,1950.846,87240,846
白银,长春,1967.177984,2317.653,97463,969
白银,白城,1856.900004,2414.525,108063,917
白银,白山,2004.62662,2355.946,98733,992
白银,吉林市,2062.589442,2421.978,100793,1021
白银,辽源,1923.312931,2243.36,93183,941
白银,四平,1872.6114760000007,2208.073,91832,926
白银,松原,1977.242693,2431.12,99877,1024
白银,通化,1960.29685,2277.274,95083,955
白银,延边,2269.675945,2735.7470000000008,112042,1161
白银,沈阳,1757.7293760000002,2022.23,86180,839
白银,鞍山,1706.879361,2012.013,85070,837
白银,本溪,1774.612139,2067.972,86971,859
白银,朝阳,1510.925415,1845.036,83681,777
白银,大连,1554.172403,2174.3520000000008,90362,908
白银,丹东,1801.26265,2178.229,90858,911
白银,抚顺,1799.6135329999993,2074.35,87094,864
白银,阜新,1621.672575,1937.973,82142,803
白银,葫芦岛,1521.57692,1770.108,75463,728
白银,锦州,1554.845573,1815.442,78418,745
白银,辽阳,1723.801003,2002.717,84456,834
白银,盘锦,1630.697729,1898.266,80215,787
白银,铁岭,1804.553606,2091.583,88017,873
白银,营口,1633.4477029999994,1961.965,83813,810
白银,呼和浩特,806.1227948,991.1310000000001,41363,311
白银,阿拉善盟,288.7427306,441.149,17638,121
白银,包头,672.1238186,892.863,35141,309
白银,巴彦淖尔,548.4261397000001,657.154,26056,211
白银,赤峰,1418.799291,1778.48,79418,739
白银,鄂尔多斯,625.9229025000002,765.9910000000001,31533,252
白银,呼伦贝尔,1890.440864,2928.0209999999997,120842,935
白银,通辽,1725.670212,2115.019,92330,863
白银,乌海,419.72873030000005,509.449,20544,158
白银,乌兰察布,921.3456925,1134.018,46573,367
白银,锡林郭勒盟,1298.562327,1697.731,69193,675
白银,兴安盟,1826.524829,2265.178,92750,727
白银,银川,282.2845749,361.869,15499,108
白银,固原,198.4981274,325.392,13103,100
白银,石嘴山,336.9582798,423.37800000000004,16640,125
白银,吴忠,241.8663887,292.468,11698,90
白银,中卫,141.6720552,253.668,10533,77
白银,西宁,215.0497548,276.564,13634,102
白银,果洛州,425.1991642,810.1560000000003,36697,248
白银,海东地区,186.6154999,242.222,10616,93
白银,海北州,297.14543010000006,378.08,17861,102
白银,海南州,319.0850502,411.54900000000004,19682,102
白银,海西州,614.2027913,759.9939999999997,35976,102
白银,黄南州,225.6566458,379.843,17497,151
白银,玉树州,763.6593381,1061.973,49881,286
白银,济南,1147.748151,1338.886,61982,520
白银,滨州,1229.609338,1435.205,62585,560
白银,东营,1284.06306,1517.5839999999994,64349,610
白银,德州,1084.7581630000002,1292.713,56680,504
白银,菏泽,1027.560845,1388.4579999999999,58731,606
白银,济宁,1126.183863,1418.5510000000006,62337,586
白银,莱芜,1210.467552,1425.4479999999999,62496,575
白银,聊城,1056.6870689999996,1258.864,56007,493
白银,临沂,1288.457395,1589.7479999999994,71172,582
白银,青岛,1453.201588,1668.236,71076,687
白银,日照,1385.63291,1661.915,70769,677
白银,泰安,1157.777214,1378.56,59875,563
白银,威海,1593.936035,1821.536,76733,751
白银,潍坊,1336.208854,1510.0739999999994,65812,625
白银,烟台,1524.689717,1745.661,73381,722
白银,枣庄,1200.031354,1531.0620000000001,65976,564
白银,淄博,1239.175075,1418.5439999999999,62532,577
白银,太原,757.4581535,912.915,40364,330
白银,长治,802.7336197000003,1037.778,46424,388
白银,大同,889.2249902000003,1105.315,48069,453
白银,晋城,791.2733176,1104.552,48156,480
白银,晋中,770.8082862000001,921.06,40238,335
白银,临汾,662.4931396000002,934.957,40780,408
白银,吕梁,628.9145787,730.793,31458,267
白银,朔州,792.4223536000003,956.924,42379,377
白银,忻州,784.7815437999999,966.7510000000001,42378,397
白银,阳泉,845.7504271,1003.365,44528,366
白银,运城,639.4754722,949.191,42726,371
白银,西安,501.9051446,725.757,33803,249
白银,安康,617.6391257,954.0269999999999,46271,409
白银,宝鸡,364.6588878,552.721,28648,225
白银,汉中,466.62649460000006,721.6010000000001,34343,317
白银,商洛,602.5483031,843.841,39645,315
白银,铜川,470.2146295,688.9910000000001,32657,239
白银,渭南,532.3024731,768.7289999999997,34587,288
白银,咸阳,478.7519721,701.6360000000003,33194,241
白银,延安,476.4076242,618.102,26613,256
白银,榆林,529.1878320000002,621.255,25066,207
白银,成都,653.1524892000001,1035.741,50746,485
白银,阿坝州,546.6537244,850.127,46980,119
白银,巴中,572.4977502,870.679,40707,428
白银,达州,668.2499205,998.2260000000001,47353,511
白银,德阳,603.2334784,970.352,46521,459
白银,甘孜州,751.0463366,1308.468,62208,633
白银,广安,714.6392342,1056.881,48314,547
白银,广元,481.3871708,799.444,37912,382
白银,乐山,774.1390687,1183.636,58033,544
白银,凉山州,979.999321,1483.67,69892,752
白银,泸州,859.9508191,1285.195,58827,590
白银,南充,664.1904852999999,1021.4789999999999,47386,535
白银,眉山,722.6201981,1123.218,54449,523
白银,绵阳,563.4278122000002,921.25,44065,441
白银,内江,777.9102202,1194.691,55446,557
白银,攀枝花,1132.582766,1681.162,76850,874
白银,遂宁,679.1080820000002,1068.125,49756,554
白银,雅安,736.7638033,1185.972,56779,547
白银,宜宾,866.8098117000003,1294.875,60970,618
白银,资阳,715.3612839,1108.306,51515,527
白银,自贡,802.0979189,1218.906,57396,587
白银,拉萨,1436.756752,2178.16,122290,252
白银,阿里地区,2241.538953,3423.1409999999996,191954,252
白银,昌都地区,882.2917173000003,1532.371,84063,286
白银,林芝地区,1192.607916,2573.411,138551,252
白银,那曲地区,1249.843118,1852.9229999999998,99487,252
白银,日喀则地区,1638.83285,2440.337,140801,252
白银,山南地区,1416.311853,2317.779,129524,252
白银,乌鲁木齐,1624.475122,1943.4879999999998,77171,640
白银,阿拉尔,2035.625413,2728.434,109898,806
白银,阿克苏地区,2127.456549,2683.111,106862,827
白银,阿勒泰地区,1817.737549,2372.598,94215,797
白银,巴音郭楞,1659.063099,2149.226,86485,700
白银,博尔塔拉州,2076.174617,2455.103,98231,829
白银,昌吉州,1651.77277,1974.74,79521,650
白银,哈密地区,1149.353148,1370.348,54256,467
白银,和田地区,2154.934393,3449.842,134750,1029
白银,喀什地区,2482.621897,3141.855,124665,953
白银,克拉玛依,1899.111492,2324.302,93009,791
白银,克孜勒苏州,2469.652272,3105.952,121945,943
白银,石河子,1756.94601,2079.957000000001,83658,696
白银,塔城地区,2087.355855,2552.312,101399,875
白银,图木舒克,2208.133538,2906.134,115024,873
白银,吐鲁番地区,1465.038848,1756.264,69572,600
白银,五家渠,1649.521343,2030.0870000000002,83211,644
白银,伊犁州,2101.204163,2618.004,106057,904
白银,昆明,1287.4032109999996,1882.2979999999998,85546,1030
白银,保山,1357.966149,2133.214,103335,1057
白银,楚雄州,1302.536858,1887.951,87276,945
白银,大理州,1275.354239,1965.809,95922,964
白银,德宏州,1449.269711,2271.203,108879,1149
白银,迪庆州,1056.841043,2244.97,108126,1049
白银,红河州,1469.021367,2131.165,92012,1100
白银,丽江,1139.162342,1936.8039999999999,98838,908
白银,临沧,1462.338461,2248.298,109389,990
白银,怒江州,1291.9729220000004,2190.8720000000008,109442,1035
白银,普洱,1562.027167,2288.3160000000007,102792,1247
白银,曲靖,1227.956501,1835.5810000000001,81217,964
白银,昭通,1025.67512,1541.87,72186,804
白银,文山,1463.304929,2176.097,94502,1131
白银,西双版纳,1650.65533,2407.397,107973,1317
白银,玉溪,1364.33596,1963.645,87541,1069
白银,杭州,1644.540655,2011.536,91327,901
白银,湖州,1604.824358,1980.3410000000001,86482,877
白银,嘉兴,1663.069798,2056.698,89990,906
白银,金华,1665.392749,2116.802,94253,940
白银,丽水,1728.534595,2208.275,97421,977
白银,宁波,1779.1336629999994,2195.675,97174,963
白银,衢州,1612.388321,2021.921,89765,891
白银,绍兴,1689.903365,2100.099,95506,922
白银,台州,1837.560613,2310.114,102709,1011
白银,温州,1818.614192,2325.509,103149,1054
白银,舟山,1821.06383,2259.981,99133,1004
定西,甘南州,168.7853771,323.189,14186,138
定西,嘉峪关,729.4920388999999,830.48,33576,283
定西,金昌,390.54439489999993,470.151,19115,157
定西,酒泉,710.071292,809.8439999999997,33254,268
定西,临夏州,127.7691571,232.72799999999998,10842,88
定西,陇南,245.5952265,436.981,20148,205
定西,平凉,186.7783665,254.257,14633,68
定西,庆阳,273.3796594,412.93699999999995,20601,126
定西,天水,150.5442335,215.28799999999998,11214,63
定西,武威,315.6596967,373.385,15939,120
定西,张掖,524.8694271,605.5509999999998,24848,203
定西,广州,1621.545784,2209.9429999999998,101606,1077
定西,潮州,1760.789134,2348.325,102073,1122
定西,东莞,1652.149194,2247.5660000000007,101268,1091
定西,佛山,1621.232527,2223.401,100846,1163
定西,河源,1636.613036,2179.937,97678,1062
定西,惠州,1679.743249,2264.832000000001,102449,1230
定西,江门,1663.7026150000006,2265.214,99602,1258
定西,揭阳,1755.056604,2325.6079999999997,101832,1110
定西,茂名,1666.215069,2329.6220000000008,99405,1212
定西,梅州,1672.90447,2220.229,96326,1065
定西,清远,1552.065567,2133.302,95446,1098
定西,汕头,1791.331159,2370.9539999999997,103383,1134
定西,汕尾,1764.6214940000002,2392.981,106939,1263
定西,韶关,1476.67446,2000.029,91220,952
定西,深圳,1713.519979,2318.294,105577,1148
定西,阳江,1685.4614149999998,2368.676,104852,1276
定西,云浮,1580.496336,2223.91,99306,1219
定西,湛江,1690.163527,2251.8979999999997,96227,1212
定西,肇庆,1585.762933,2206.153,99588,1207
定西,中山,1683.2658399999998,2285.862,102795,1186
定西,珠海,1718.3651579999994,2331.1220000000008,105980,1213
定西,南宁,1466.29801,1931.849,85393,1139
定西,百色,1314.978437,1728.2520000000006,76169,1030
定西,北海,1630.889827,2155.364,93327,1189
定西,崇左,1489.8525140000006,1989.6570000000002,86689,1194
定西,防城港,1596.643698,2079.081,89831,1189
定西,桂林,1269.417122,1839.338,78774,1170
定西,贵港,1470.792789,2030.108,85974,1200
定西,河池,1256.1302050000004,1712.132,73558,1012
定西,贺州,1410.812934,2030.2479999999998,85409,1263
定西,来宾,1391.269826,1937.556,82102,1121
定西,柳州,1335.234289,1877.861,81122,1095
定西,钦州,1564.661476,2050.5879999999997,87995,1174
定西,梧州,1493.243708,2123.455,90385,1321
定西,玉林,1536.856634,2113.564,89154,1219
定西,贵阳,1016.477105,1366.7420000000004,62452,761
定西,安顺,1049.026248,1454.6770000000001,67441,809
定西,毕节地区,924.3187001,1344.81,60406,670
定西,六盘水,1001.458305,1458.763,64541,763
定西,铜仁地区,975.888198,1500.849,65298,942
定西,遵义,904.5473321,1229.632,56758,678
定西,黔西南州,1168.137324,1656.839,73140,944
定西,黔东南州,1051.805058,1489.379,65104,890
定西,黔南州,1073.735354,1472.031,64445,878
定西,海口,1820.347687,2405.6,105365,1263
定西,白沙,1880.627247,2597.415,116064,1263
定西,保亭,1954.889135,2634.527,116468,1263
定西,昌江,1871.792369,2595.41,112851,1263
定西,儋州,1843.563591,2529.0789999999997,111952,1263
定西,澄迈,1845.84899,2461.218,108496,1263
定西,东方,1892.66883,2643.582000000001,117238,1263
定西,定安,1876.740123,2475.678,109538,1263
定西,琼海,1909.023043,2508.008,110248,1263
定西,琼中,1912.433806,2529.093,111030,1263
定西,乐东,1934.276236,2643.184,115888,1263
定西,临高,1826.266263,2481.187,108560,1263
定西,陵水,1964.7097670000005,2623.132,115102,1263
定西,三亚,1988.434845,2676.009,117037,1263
定西,屯昌,1884.772851,2486.527,109323,1263
定西,万宁,1945.682586,2570.665,113419,1263
定西,文昌,1863.085113,2478.462,109928,1263
定西,五指山,1926.174923,2585.014,113681,1263
定西,石家庄,922.9350991,1289.11,57907,454
定西,保定,1030.068675,1423.602,62794,560
定西,沧州,1128.842602,1509.0639999999999,65710,527
定西,承德,1307.236305,1762.973,79161,707
定西,邯郸,893.4098966,1207.779,55527,530
定西,衡水,1015.725282,1411.43,60617,544
定西,廊坊,1151.020715,1526.905,65332,601
定西,秦皇岛,1402.382792,1800.424,76528,718
定西,唐山,1276.514926,1684.455,71589,669
定西,邢台,902.1068776,1257.479,55611,473
定西,张家口,1068.954143,1465.779,61456,569
定西,郑州,825.9371977999997,1029.633,48061,480
定西,安阳,879.0949276,1194.358,54734,563
定西,鹤壁,874.446848,1149.839,52392,546
定西,焦作,779.6518392999999,1014.716,47701,480
定西,开封,888.6203429,1093.887,51983,505
定西,洛阳,719.3700871,921.4830000000001,44988,432
定西,漯河,891.4188299000001,1133.963,53615,549
定西,南阳,782.0702529,972.0830000000001,48931,497
定西,平顶山,819.8889856000003,1052.03,50106,503
定西,濮阳,940.2675175,1214.877,55088,573
定西,三门峡,602.8872696000002,783.065,38841,383
定西,商丘,1011.84579,1236.566,55896,578
定西,新乡,842.3841574999999,1089.4589999999996,50765,516
定西,信阳,954.7933296,1159.79,55146,580
定西,许昌,859.0592558000003,1077.937,50595,506
定西,周口,943.9099758,1191.922,55438,578
定西,驻马店,913.3516866,1151.8410000000001,54849,578
定西,哈尔滨,2167.394799,2814.022,119855,1118
定西,大庆,2094.5523510000007,2769.9429999999998,113668,1145
定西,大兴安岭地区,2394.387018,3561.1679999999997,148824,1355
定西,鹤岗,2491.619979,3229.415,136150,1287
定西,黑河,2460.123779,3387.2009999999996,136710,1414
定西,鸡西,2463.329432,3111.776,127667,1303
定西,佳木斯,2469.430703,3161.488,132451,1276
定西,牡丹江,2339.177994,2948.847,120884,1231
定西,七台河,2484.118209,3172.92,130312,1329
定西,齐齐哈尔,2069.015808,2915.584000000001,119607,1199
定西,双鸭山,2526.68735,3240.97,135526,1303
定西,绥化,2231.084119,2897.2,122437,1158
定西,伊春,2414.320915,3110.7,130176,1254
定西,武汉,1060.868852,1293.54,60419,651
定西,鄂州,1119.181109,1362.3529999999996,63004,679
定西,恩施,743.9448282999997,1123.7930000000001,51311,676
定西,黄冈,1116.252877,1362.372,63665,692
定西,黄石,1142.025198,1384.631,64538,685
定西,荆门,868.108691,1138.505,55263,589
定西,荆州,920.2795492,1214.4589999999996,58416,632
定西,潜江,957.9826841,1269.389,59964,648
定西,神农架林区,701.6383053999997,1036.968,54522,532
定西,十堰,656.7874772999999,855.845,44032,468
定西,随州,917.7548157,1135.79,54591,583
定西,天门,963.751666,1250.149,58216,633
定西,仙桃,1007.710666,1316.225,60766,682
定西,咸宁,1105.3617869999996,1369.7779999999998,63006,686
定西,襄阳,798.5837951000003,1013.669,50633,531
定西,孝感,1009.139432,1235.691,58327,622
定西,宜昌,824.1721579,1203.451,58673,675
定西,长沙,1137.777968,1544.6770000000001,71996,822
定西,常德,985.661232,1410.501,66734,794
