起始城市,目标城市,时间,费用
重庆,来宾,41847,531
重庆,崇左,43739,639
重庆,贵阳,19014,205
重庆,六盘水,22110,312
重庆,遵义,12976,123
重庆,安顺,23359,254
重庆,黔西南州,32478,416
重庆,黔东南州,23344,299
重庆,海口,65222,673
重庆,三亚,77167,673
重庆,五指山,73227,673
重庆,琼海,70446,673
重庆,儋州,71923,673
重庆,文昌,69863,673
重庆,万宁,73349,673
重庆,东方,77315,673
重庆,定安,69390,673
重庆,屯昌,68813,673
重庆,澄迈,68858,673
重庆,临高,68929,673
重庆,白沙,76378,673
重庆,昌江,72949,673
重庆,乐东,74410,673
重庆,陵水,75162,673
重庆,保亭,75941,673
重庆,琼中,70491,673
重庆,石家庄,66556,694
重庆,唐山,82495,891
重庆,秦皇岛,85674,934
重庆,邯郸,61275,655
重庆,邢台,62593,677
重庆,保定,70847,761
重庆,张家口,73893,798
重庆,承德,87185,923
重庆,沧州,72325,789
重庆,廊坊,75011,817
重庆,衡水,66898,748
重庆,郑州,50304,613
重庆,开封,53534,638
重庆,洛阳,47042,565
重庆,平顶山,46572,545
重庆,安阳,56876,697
重庆,鹤壁,54634,679
重庆,新乡,52846,649
重庆,焦作,50100,613
重庆,濮阳,57299,706
重庆,许昌,48348,560
重庆,漯河,48214,569
重庆,三门峡,40810,516
重庆,南阳,41877,483
重庆,商丘,55285,655
重庆,信阳,47335,607
重庆,周口,50288,598
重庆,驻马店,48150,557
重庆,哈尔滨,122006,1262
重庆,齐齐哈尔,128607,1415
重庆,鸡西,136093,1513
重庆,鹤岗,145823,1507
重庆,双鸭山,145775,1515
重庆,大庆,123961,1357
重庆,伊春,140653,1466
重庆,佳木斯,135030,1422
重庆,七台河,137155,1443
重庆,牡丹江,129554,1440
重庆,黑河,142680,1526
重庆,绥化,132911,1370
重庆,大兴安岭地区,157845,1571
重庆,武汉,41487,532
重庆,黄石,44353,575
重庆,十堰,31596,388
重庆,宜昌,30189,407
重庆,襄阳,38597,507
重庆,鄂州,43388,563
重庆,荆门,33123,439
重庆,孝感,40715,544
重庆,荆州,32742,443
重庆,黄冈,44098,583
重庆,咸宁,41069,542
重庆,随州,40770,533
重庆,恩施,18884,249
重庆,仙桃,37339,487
重庆,潜江,34958,459
重庆,天门,36397,484
重庆,长沙,41264,494
重庆,株洲,44445,521
重庆,湘潭,43558,512
重庆,衡阳,41399,500
重庆,邵阳,36522,448
重庆,岳阳,38468,532
重庆,常德,33606,427
重庆,张家界,27523,351
重庆,益阳,36353,461
重庆,郴州,48516,540
重庆,永州,39887,478
重庆,怀化,27894,336
重庆,娄底,38277,474
重庆,湘西州,24287,308
重庆,南京,64622,790
重庆,无锡,70168,866
重庆,徐州,61769,721
重庆,常州,68080,861
重庆,苏州,73712,878
重庆,南通,71942,845
重庆,连云港,68156,783
重庆,淮安,68763,835
重庆,盐城,72457,877
重庆,扬州,65442,811
重庆,镇江,68328,811
重庆,泰州,68583,832
重庆,宿迁,65277,743
重庆,长春,111726,1235
重庆,吉林市,114833,1284
重庆,四平,106903,1193
重庆,辽源,109912,1203
重庆,通化,110492,1222
重庆,白山,115766,1254
重庆,松原,116677,1286
重庆,白城,124293,1179
重庆,延边,125279,1339
重庆,沈阳,102046,1101
重庆,大连,107035,1170
重庆,鞍山,99991,1103
重庆,抚顺,103846,1126
重庆,本溪,102292,1126
重庆,丹东,106144,1178
重庆,锦州,93571,1012
重庆,营口,98670,1077
重庆,阜新,98766,1065
重庆,辽阳,100987,1096
重庆,盘锦,97097,1049
重庆,铁岭,104486,1135
重庆,朝阳,99180,1038
重庆,葫芦岛,90387,994
重庆,呼和浩特,72001,828
重庆,包头,68737,770
重庆,乌海,68857,842
重庆,赤峰,97226,1001
重庆,通辽,105953,1129
重庆,鄂尔多斯,63671,770
重庆,呼伦贝尔,146689,1595
重庆,巴彦淖尔,74450,894
重庆,乌兰察布,72761,768
重庆,兴安盟,114528,995
重庆,锡林郭勒盟,89770,946
重庆,阿拉善盟,67069,692
重庆,银川,63865,791
重庆,石嘴山,64661,809
重庆,吴忠,61279,661
重庆,固原,52050,584
重庆,中卫,59845,648
重庆,西宁,58534,700
重庆,海北州,64305,700
重庆,黄南州,58486,657
重庆,海南州,65834,700
重庆,果洛州,51999,351
重庆,玉树州,76943,278
重庆,海西州,79112,700
重庆,济南,66407,725
重庆,青岛,78960,860
重庆,淄博,71489,774
重庆,枣庄,62889,646
重庆,东营,74476,824
重庆,烟台,82527,919
重庆,潍坊,74924,822
重庆,济宁,63377,678
重庆,泰安,64939,723
重庆,威海,85611,948
重庆,日照,73482,788
重庆,莱芜,68011,744
重庆,临沂,70496,743
重庆,德州,67931,813
重庆,聊城,63117,754
重庆,滨州,71919,778
重庆,菏泽,57230,650
重庆,太原,57636,616
重庆,大同,68919,723
重庆,阳泉,61172,647
重庆,长治,54753,593
重庆,晋城,50847,640
重庆,朔州,65457,702
重庆,晋中,57889,619
重庆,运城,42930,506
重庆,忻州,60745,650
重庆,临汾,48492,531
重庆,吕梁,58321,622
重庆,西安,35625,394
重庆,铜川,37316,427
重庆,宝鸡,34417,316
重庆,咸阳,34897,409
重庆,渭南,35021,423
重庆,延安,47853,550
重庆,汉中,21319,283
重庆,榆林,56912,707
重庆,安康,23367,263
重庆,商洛,33607,437
重庆,成都,15959,168
重庆,自贡,10695,101
重庆,攀枝花,38830,569
重庆,泸州,9818,93
重庆,德阳,17412,132
重庆,绵阳,15202,167
重庆,广元,18147,225
重庆,遂宁,9880,68
重庆,内江,9947,87
重庆,乐山,14233,164
重庆,南充,8966,75
重庆,眉山,15681,201
重庆,宜宾,13616,121
重庆,广安,7341,60
重庆,达州,11208,76
重庆,雅安,18281,241
重庆,巴中,14211,171
重庆,资阳,12354,126
重庆,阿坝州,28957,259
重庆,甘孜州,23708,328
重庆,凉山州,31305,447
重庆,拉萨,165959,259
重庆,山南地区,169627,259
重庆,那曲地区,145411,849
重庆,阿里地区,231423,259
重庆,林芝地区,148993,259
重庆,乌鲁木齐,120938,1210
重庆,克拉玛依,139444,1361
重庆,吐鲁番地区,113198,1170
重庆,哈密地区,97304,1037
重庆,阿克苏地区,152837,1397
重庆,喀什地区,170234,1523
重庆,和田地区,180458,1599
重庆,塔城地区,147998,1446
重庆,阿勒泰地区,138593,1367
重庆,石河子,128846,1266
重庆,阿拉尔,155927,1376
重庆,图木舒克,160924,1443
重庆,五家渠,127858,1214
重庆,昆明,36522,521
重庆,曲靖,31991,464
重庆,玉溪,39747,560
重庆,保山,60367,768
重庆,昭通,25306,307
重庆,丽江,59557,800
重庆,普洱,56977,738
重庆,临沧,66999,645
重庆,文山,46729,632
重庆,西双版纳,62499,808
重庆,杭州,77899,866
重庆,宁波,80034,941
重庆,温州,79072,932
重庆,嘉兴,69705,879
重庆,湖州,67072,850
重庆,绍兴,75631,893
重庆,金华,70458,847
重庆,衢州,66345,798
重庆,舟山,82533,982
重庆,台州,79170,945
重庆,丽水,72530,884
合肥,芜湖,8116,51
合肥,蚌埠,8062,56
合肥,淮南,6714,37
合肥,马鞍山,8336,81
合肥,淮北,13079,108
合肥,铜陵,8900,62
合肥,安庆,9612,70
合肥,黄山,14604,133
合肥,滁州,9067,47
合肥,阜阳,11715,88
合肥,宿州,10691,100
合肥,六安,6812,21
合肥,亳州,15178,134
合肥,池州,9846,80
合肥,宣城,10931,78
合肥,巢湖,5715,32
合肥,福州,37944,436
合肥,厦门,45597,521
合肥,莆田,41478,478
合肥,三明,34197,359
合肥,泉州,44088,524
合肥,漳州,43662,473
合肥,南平,32878,357
合肥,龙岩,39154,407
合肥,宁德,37351,389
合肥,南昌,21645,176
合肥,景德镇,16195,141
合肥,萍乡,31604,297
合肥,九江,17119,122
合肥,新余,27276,243
合肥,鹰潭,21517,199
合肥,赣州,36988,347
合肥,吉安,29770,268
合肥,宜春,29459,268
合肥,抚州,25128,230
合肥,上饶,23490,239
合肥,兰州,68408,746
合肥,嘉峪关,91647,917
合肥,金昌,78555,791
合肥,白银,68872,695
合肥,天水,54883,637
合肥,武威,75154,754
合肥,张掖,83168,837
合肥,平凉,52586,568
合肥,酒泉,91060,902
合肥,庆阳,50606,551
合肥,定西,63289,717
合肥,陇南,61050,766
合肥,临夏州,67772,766
合肥,甘南州,70996,816
合肥,广州,53413,568
合肥,韶关,44652,447
合肥,深圳,56923,476
合肥,珠海,59402,663
合肥,汕头,48351,500
合肥,佛山,54772,578
合肥,江门,56490,609
合肥,湛江,71154,629
合肥,茂名,66649,629
合肥,肇庆,56175,611
合肥,惠州,52165,451
合肥,梅州,40551,431
合肥,汕尾,51118,538
合肥,河源,47651,451
合肥,阳江,62032,623
合肥,清远,52049,524
合肥,东莞,56971,497
合肥,中山,57654,601
合肥,潮州,46819,488
合肥,揭阳,45892,476
合肥,云浮,56446,599
合肥,南宁,65884,778
合肥,柳州,56728,670
合肥,桂林,50347,606
合肥,梧州,60274,633
合肥,北海,71491,854
合肥,防城港,70797,841
合肥,钦州,67029,820
合肥,贵港,63184,758
合肥,玉林,66454,728
合肥,百色,72055,892
合肥,贺州,56563,601
合肥,河池,62402,741
合肥,来宾,58892,699
合肥,崇左,70431,849
合肥,贵阳,62180,797
合肥,六盘水,72036,954
合肥,遵义,61267,769
合肥,安顺,67215,857
合肥,黔西南州,75886,1019
合肥,黔东南州,59296,668
合肥,海口,79706,680
合肥,三亚,91461,680
合肥,五指山,86998,680
合肥,琼海,83485,680
合肥,儋州,86409,680
合肥,文昌,83523,680
合肥,万宁,86409,680
合肥,东方,90967,680
合肥,定安,83743,680
合肥,屯昌,82096,680
合肥,澄迈,82614,680
合肥,临高,82164,680
合肥,白沙,90129,680
合肥,昌江,86773,680
合肥,乐东,89366,680
合肥,陵水,88865,680
合肥,保亭,89369,680
合肥,琼中,84197,680
合肥,石家庄,34696,373
合肥,唐山,44613,420
合肥,秦皇岛,51084,351
合肥,邯郸,31527,323
合肥,邢台,33102,350
合肥,保定,39402,398
合肥,张家口,54592,532
合肥,承德,52397,499
合肥,沧州,34720,382
合肥,廊坊,41214,441
合肥,衡水,32453,343
合肥,郑州,24285,251
合肥,开封,22312,223
合肥,洛阳,28204,301
合肥,平顶山,21930,230
合肥,安阳,29523,318
合肥,鹤壁,26548,322
合肥,新乡,25322,300
合肥,焦作,26811,296
合肥,濮阳,25898,266
合肥,许昌,20830,209
合肥,漯河,19558,186
合肥,三门峡,33435,362
合肥,南阳,21517,211
合肥,商丘,17938,168
合肥,信阳,15265,129
合肥,周口,16508,163
合肥,驻马店,16985,167
合肥,哈尔滨,92780,882
合肥,齐齐哈尔,91589,963
合肥,鸡西,100568,1050
合肥,鹤岗,100565,849
合肥,双鸭山,100447,866
合肥,大庆,85955,908
合肥,伊春,101491,1018
合肥,佳木斯,103765,1040
合肥,七台河,103221,1075
合肥,牡丹江,94438,977
合肥,黑河,107752,1178
合肥,绥化,94768,921
合肥,大兴安岭地区,120291,988
合肥,武汉,17921,166
合肥,黄石,17905,137
合肥,十堰,29496,286
合肥,宜昌,28193,301
合肥,襄阳,25065,252
合肥,鄂州,18024,143
合肥,荆门,24365,268
合肥,孝感,18577,178
合肥,荆州,27019,263
合肥,黄冈,16357,152
合肥,咸宁,21179,186
合肥,随州,21574,209
合肥,恩施,38382,459
合肥,仙桃,22375,213
合肥,潜江,25866,241
合肥,天门,21468,228
合肥,长沙,32471,338
合肥,株洲,35043,328
合肥,湘潭,34018,355
合肥,衡阳,36879,475
合肥,邵阳,38348,490
合肥,岳阳,25728,319
合肥,常德,34766,373
合肥,张家界,39845,428
合肥,益阳,33261,424
合肥,郴州,43239,384
合肥,永州,41864,526
合肥,怀化,45921,602
合肥,娄底,35170,461
合肥,湘西州,44912,505
合肥,南京,11082,62
合肥,无锡,16986,137
合肥,徐州,14628,130
合肥,常州,14916,132
合肥,苏州,20658,149
合肥,南通,19069,116
合肥,连云港,20672,112
合肥,淮安,15577,106
合肥,盐城,19461,149
合肥,扬州,13539,82
合肥,镇江,14936,82
合肥,泰州,15637,104
合肥,宿迁,18948,136
合肥,长春,77267,653
合肥,吉林市,79984,701
合肥,四平,71737,740
合肥,辽源,73089,755
合肥,通化,75944,639
合肥,白山,79142,676
合肥,松原,79681,837
合肥,白城,80425,637
合肥,延边,92099,958
合肥,沈阳,65816,652
合肥,大连,70982,722
合肥,鞍山,65237,650
合肥,抚顺,67445,678
合肥,本溪,67439,673
合肥,丹东,71145,725
合肥,锦州,58157,559
合肥,营口,64627,494
合肥,阜新,63079,486
合肥,辽阳,64727,647
合肥,盘锦,61085,470
合肥,铁岭,68272,687
合肥,朝阳,60757,600
合肥,葫芦岛,55858,411
合肥,呼和浩特,62022,627
合肥,包头,69318,665
合肥,乌海,73392,787
合肥,赤峰,60416,453
合肥,通辽,71547,726
合肥,鄂尔多斯,64398,665
合肥,呼伦贝尔,109233,1012
合肥,巴彦淖尔,76051,766
合肥,乌兰察布,56385,585
合肥,兴安盟,84120,675
合肥,锡林郭勒盟,65419,688
合肥,阿拉善盟,71434,749
合肥,银川,60680,534
合肥,石嘴山,69243,754
合肥,吴忠,66561,672
合肥,固原,57709,596
合肥,中卫,65162,659
合肥,西宁,76870,857
合肥,海北州,82398,857
合肥,黄南州,76923,814
合肥,海南州,84052,857
合肥,果洛州,100907,1002
合肥,玉树州,113895,1040
合肥,海西州,97498,857
合肥,济南,26369,277
合肥,青岛,29067,226
合肥,淄博,31271,215
合肥,枣庄,17305,144
合肥,东营,33269,284
合肥,烟台,35783,276
合肥,潍坊,30770,218
合肥,济宁,20914,194
合肥,泰安,25142,255
合肥,威海,38989,306
合肥,日照,24023,154
合肥,莱芜,28712,171
合肥,临沂,21966,179
合肥,德州,30448,274
合肥,聊城,25958,284
合肥,滨州,33422,252
合肥,菏泽,21480,195
合肥,太原,42572,428
合肥,大同,52545,544
合肥,阳泉,40603,394
合肥,长治,34457,356
合肥,晋城,29464,327
合肥,朔州,52380,515
合肥,晋中,42220,426
合肥,运城,36428,412
合肥,忻州,46608,465
合肥,临汾,39186,409
合肥,吕梁,47420,475
合肥,西安,39264,432
合肥,铜川,41085,463
合肥,宝鸡,45323,532
合肥,咸阳,39752,454
合肥,渭南,38076,461
合肥,延安,51331,542
合肥,汉中,47943,557
合肥,榆林,57665,595
合肥,安康,38539,422
合肥,商洛,32781,380
合肥,成都,63297,808
合肥,自贡,64984,791
合肥,攀枝花,88879,1271
合肥,泸州,60651,790
合肥,德阳,64767,750
合肥,绵阳,62748,732
合肥,广元,55949,652
合肥,遂宁,58750,764
合肥,内江,64222,776
合肥,乐山,68734,853
合肥,南充,54044,735
合肥,眉山,65693,903
合肥,宜宾,64538,851
合肥,广安,54142,712
合肥,达州,49648,635
合肥,雅安,68725,945
合肥,巴中,52655,701
合肥,资阳,63098,828
合肥,阿坝州,78301,896
合肥,甘孜州,74617,1030
合肥,凉山州,82061,1149
合肥,拉萨,183883,1007
合肥,山南地区,189227,1007
合肥,那曲地区,160344,1007
合肥,阿里地区,239733,946
合肥,林芝地区,200833,1390
合肥,乌鲁木齐,140084,1283
合肥,克拉玛依,156259,1435
合肥,吐鲁番地区,132229,1243
合肥,哈密地区,113879,1111
合肥,阿克苏地区,171245,1471
合肥,喀什地区,188101,1597
合肥,和田地区,198009,1672
合肥,塔城地区,164837,1519
合肥,阿勒泰地区,157102,1441
合肥,石河子,146943,1340
合肥,阿拉尔,174186,1450
合肥,图木舒克,178689,1517
合肥,五家渠,146536,1288
合肥,昆明,85157,1132
合肥,曲靖,79208,1058
合肥,玉溪,87651,1171
合肥,保山,105947,1366
合肥,昭通,75660,1037
合肥,丽江,106850,1411
合肥,普洱,102529,1349
合肥,临沧,114605,1256
合肥,文山,86108,1056
合肥,西双版纳,108100,1419
合肥,杭州,20942,177
合肥,宁波,27138,247
合肥,温州,31283,338
合肥,嘉兴,20230,190
合肥,湖州,17212,160
合肥,绍兴,24271,206
合肥,金华,25218,250
合肥,衢州,21194,202
合肥,舟山,29335,288
合肥,台州,32502,295
合肥,丽水,29070,287
芜湖,蚌埠,11332,97
芜湖,淮南,11689,101
芜湖,马鞍山,4331,19
芜湖,淮北,17610,149
芜湖,铜陵,6138,32
芜湖,安庆,9532,97
芜湖,黄山,11107,131
芜湖,滁州,8235,90
芜湖,阜阳,16822,153
芜湖,宿州,15002,140
芜湖,六安,12305,92
芜湖,亳州,19959,197
芜湖,池州,7467,54
芜湖,宣城,3982,27
芜湖,巢湖,5192,19
芜湖,福州,34543,431
芜湖,厦门,44805,550
芜湖,莆田,38069,474
芜湖,三明,32942,388
芜湖,泉州,40725,519
芜湖,漳州,42506,482
芜湖,南平,29455,341
芜湖,龙岩,37979,415
芜湖,宁德,35273,419
